#Epoch	Batch	Loss
0	0	0.5662262525728969
1	0	0.3858775916912821
2	0	0.21632180924340633
3	0	0.07242237198865557
4	0	0.011168977070590768
5	0	0.001699921342486678
6	0	0.000832810605463691
7	0	0.0007444013005901698
8	0	0.0007360962018923769
9	0	0.0007354547773339441
10	0	0.0007354120401040762
11	0	0.0007354093980975989
12	0	0.0007354092363066242
13	0	0.0007354092259753435
14	0	0.0007354092252624908
15	0	0.0007354092252081632
16	0	0.0007354092252035337
17	0	0.0007354092252030899
18	0	0.0007354092252030418
19	0	0.0007354092252030359
20	0	0.0007354092252030352
21	0	0.0007354092252030351
22	0	0.000735409225203035
23	0	0.000735409225203035
24	0	0.000735409225203035
25	0	0.000735409225203035
26	0	0.000735409225203035
27	0	0.000735409225203035
28	0	0.000735409225203035
29	0	0.000735409225203035
30	0	0.000735409225203035
31	0	0.000735409225203035
32	0	0.000735409225203035
33	0	0.000735409225203035
34	0	0.000735409225203035
35	0	0.000735409225203035
36	0	0.000735409225203035
37	0	0.000735409225203035
38	0	0.000735409225203035
39	0	0.000735409225203035
40	0	0.000735409225203035
41	0	0.000735409225203035
42	0	0.000735409225203035
43	0	0.000735409225203035
44	0	0.000735409225203035
45	0	0.000735409225203035
46	0	0.000735409225203035
47	0	0.000735409225203035
48	0	0.000735409225203035
49	0	0.000735409225203035
50	0	0.000735409225203035
51	0	0.000735409225203035
52	0	0.000735409225203035
53	0	0.000735409225203035
54	0	0.000735409225203035
55	0	0.000735409225203035
56	0	0.000735409225203035
57	0	0.000735409225203035
58	0	0.000735409225203035
59	0	0.000735409225203035
60	0	0.000735409225203035
61	0	0.000735409225203035
62	0	0.000735409225203035
63	0	0.000735409225203035
64	0	0.000735409225203035
65	0	0.000735409225203035
66	0	0.000735409225203035
67	0	0.000735409225203035
68	0	0.000735409225203035
69	0	0.000735409225203035
70	0	0.000735409225203035
71	0	0.000735409225203035
72	0	0.000735409225203035
73	0	0.000735409225203035
74	0	0.000735409225203035
75	0	0.000735409225203035
76	0	0.000735409225203035
77	0	0.000735409225203035
78	0	0.000735409225203035
79	0	0.000735409225203035
80	0	0.000735409225203035
81	0	0.000735409225203035
82	0	0.000735409225203035
83	0	0.000735409225203035
84	0	0.000735409225203035
85	0	0.000735409225203035
86	0	0.000735409225203035
